ticker,report_period,ann_date,known_at,available_at,source_file,source_mode
002581,20260331,20260429,20260429,20260429,002581_fin.csv,REAL_FUNDAMENTALS
002582,20260331,20260429,20260429,20260429,002582_fin.csv,REAL_FUNDAMENTALS
002583,20260331,20260430,20260430,20260430,002583_fin.csv,REAL_FUNDAMENTALS
002584,20260331,20260429,20260429,20260429,002584_fin.csv,REAL_FUNDAMENTALS
002585,20260331,20260428,20260428,20260428,002585_fin.csv,REAL_FUNDAMENTALS
002586,20260331,20260429,20260429,20260429,002586_fin.csv,REAL_FUNDAMENTALS
002587,20260331,20260427,20260427,20260427,002587_fin.csv,REAL_FUNDAMENTALS
002588,20260331,20260422,20260422,20260422,002588_fin.csv,REAL_FUNDAMENTALS
002589,20260331,20260425,20260425,20260425,002589_fin.csv,REAL_FUNDAMENTALS
002590,20260331,20260428,20260428,20260428,002590_fin.csv,REAL_FUNDAMENTALS
002591,20260331,20260430,20260430,20260430,002591_fin.csv,REAL_FUNDAMENTALS
002592,20260331,20260429,20260429,20260429,002592_fin.csv,REAL_FUNDAMENTALS
002593,20260331,20260428,20260428,20260428,002593_fin.csv,REAL_FUNDAMENTALS
002594,20260331,20260429,20260429,20260429,002594_fin.csv,REAL_FUNDAMENTALS
002595,20260331,20260430,20260430,20260430,002595_fin.csv,REAL_FUNDAMENTALS
002596,20260331,20260430,20260430,20260430,002596_fin.csv,REAL_FUNDAMENTALS
002597,20260331,20260430,20260430,20260430,002597_fin.csv,REAL_FUNDAMENTALS
002598,20260331,20260429,20260429,20260429,002598_fin.csv,REAL_FUNDAMENTALS
002599,20260331,20260430,20260430,20260430,002599_fin.csv,REAL_FUNDAMENTALS
002600,20260331,20260430,20260430,20260430,002600_fin.csv,REAL_FUNDAMENTALS
002601,20260331,20260428,20260428,20260428,002601_fin.csv,REAL_FUNDAMENTALS
002602,20260331,20260430,20260430,20260430,002602_fin.csv,REAL_FUNDAMENTALS
002603,20260331,20260428,20260428,20260428,002603_fin.csv,REAL_FUNDAMENTALS
002605,20260331,20260430,20260430,20260430,002605_fin.csv,REAL_FUNDAMENTALS
002606,20260331,20260423,20260423,20260423,002606_fin.csv,REAL_FUNDAMENTALS
002607,20260331,20260429,20260429,20260429,002607_fin.csv,REAL_FUNDAMENTALS
002608,20260331,20260425,20260425,20260425,002608_fin.csv,REAL_FUNDAMENTALS
002609,20260331,20260430,20260430,20260430,002609_fin.csv,REAL_FUNDAMENTALS
002611,20260331,20260425,20260425,20260425,002611_fin.csv,REAL_FUNDAMENTALS
002612,20260331,20260429,20260429,20260429,002612_fin.csv,REAL_FUNDAMENTALS
002613,20260331,20260429,20260429,20260429,002613_fin.csv,REAL_FUNDAMENTALS
002614,20260331,20260429,20260429,20260429,002614_fin.csv,REAL_FUNDAMENTALS
002615,20260331,20260415,20260415,20260415,002615_fin.csv,REAL_FUNDAMENTALS
002616,20260331,20260430,20260430,20260430,002616_fin.csv,REAL_FUNDAMENTALS
002617,20260331,20260429,20260429,20260429,002617_fin.csv,REAL_FUNDAMENTALS
002620,20260331,20260429,20260429,20260429,002620_fin.csv,REAL_FUNDAMENTALS
002622,20260331,20260429,20260429,20260429,002622_fin.csv,REAL_FUNDAMENTALS
002623,20260331,20260429,20260429,20260429,002623_fin.csv,REAL_FUNDAMENTALS
002624,20260331,20260428,20260428,20260428,002624_fin.csv,REAL_FUNDAMENTALS
002625,20260331,20260428,20260428,20260428,002625_fin.csv,REAL_FUNDAMENTALS
002626,20260331,20260430,20260430,20260430,002626_fin.csv,REAL_FUNDAMENTALS
002627,20260331,20260428,20260428,20260428,002627_fin.csv,REAL_FUNDAMENTALS
002628,20260331,20260430,20260430,20260430,002628_fin.csv,REAL_FUNDAMENTALS
002629,20260331,20260430,20260430,20260430,002629_fin.csv,REAL_FUNDAMENTALS
002630,20260331,20260430,20260430,20260430,002630_fin.csv,REAL_FUNDAMENTALS
002631,20260331,20260430,20260430,20260430,002631_fin.csv,REAL_FUNDAMENTALS
002632,20260331,20260423,20260423,20260423,002632_fin.csv,REAL_FUNDAMENTALS
002633,20260331,20260421,20260421,20260421,002633_fin.csv,REAL_FUNDAMENTALS
002634,20260331,20260429,20260429,20260429,002634_fin.csv,REAL_FUNDAMENTALS
002635,20260331,20260428,20260428,20260428,002635_fin.csv,REAL_FUNDAMENTALS
002636,20260331,20260429,20260429,20260429,002636_fin.csv,REAL_FUNDAMENTALS
002637,20260331,20260424,20260424,20260424,002637_fin.csv,REAL_FUNDAMENTALS
002638,20260331,20260429,20260429,20260429,002638_fin.csv,REAL_FUNDAMENTALS
002639,20260331,20260428,20260428,20260428,002639_fin.csv,REAL_FUNDAMENTALS
002640,20260331,20260430,20260430,20260430,002640_fin.csv,REAL_FUNDAMENTALS
002641,20260331,20260429,20260429,20260429,002641_fin.csv,REAL_FUNDAMENTALS
002642,20260331,20260429,20260429,20260429,002642_fin.csv,REAL_FUNDAMENTALS
002643,20260331,20260425,20260425,20260425,002643_fin.csv,REAL_FUNDAMENTALS
002644,20260331,20260430,20260430,20260430,002644_fin.csv,REAL_FUNDAMENTALS
002645,20260331,20260430,20260430,20260430,002645_fin.csv,REAL_FUNDAMENTALS
002646,20260331,20260428,20260428,20260428,002646_fin.csv,REAL_FUNDAMENTALS
002647,20260331,20260430,20260430,20260430,002647_fin.csv,REAL_FUNDAMENTALS
002648,20260331,20260414,20260414,20260414,002648_fin.csv,REAL_FUNDAMENTALS
002649,20260331,20260429,20260429,20260429,002649_fin.csv,REAL_FUNDAMENTALS
002650,20260331,20260427,20260427,20260427,002650_fin.csv,REAL_FUNDAMENTALS
002651,20260331,20260427,20260427,20260427,002651_fin.csv,REAL_FUNDAMENTALS
002652,20260331,20260424,20260424,20260424,002652_fin.csv,REAL_FUNDAMENTALS
002653,20260331,20260427,20260427,20260427,002653_fin.csv,REAL_FUNDAMENTALS
002654,20260331,20260429,20260429,20260429,002654_fin.csv,REAL_FUNDAMENTALS
002655,20260331,20260417,20260417,20260417,002655_fin.csv,REAL_FUNDAMENTALS
002656,20260331,20260430,20260430,20260430,002656_fin.csv,REAL_FUNDAMENTALS
002657,20260331,20260429,20260429,20260429,002657_fin.csv,REAL_FUNDAMENTALS
002658,20260331,20260428,20260428,20260428,002658_fin.csv,REAL_FUNDAMENTALS
002659,20260331,20260425,20260425,20260425,002659_fin.csv,REAL_FUNDAMENTALS
002660,20260331,20260430,20260430,20260430,002660_fin.csv,REAL_FUNDAMENTALS
002661,20260331,20260429,20260429,20260429,002661_fin.csv,REAL_FUNDAMENTALS
002662,20260331,20260429,20260429,20260429,002662_fin.csv,REAL_FUNDAMENTALS
002663,20260331,20260430,20260430,20260430,002663_fin.csv,REAL_FUNDAMENTALS
002664,20260331,20260418,20260418,20260418,002664_fin.csv,REAL_FUNDAMENTALS
002666,20260331,20260430,20260430,20260430,002666_fin.csv,REAL_FUNDAMENTALS
002667,20260331,20260430,20260430,20260430,002667_fin.csv,REAL_FUNDAMENTALS
002668,20260331,20260421,20260421,20260421,002668_fin.csv,REAL_FUNDAMENTALS
002669,20260331,20260428,20260428,20260428,002669_fin.csv,REAL_FUNDAMENTALS
002670,20260331,20260429,20260429,20260429,002670_fin.csv,REAL_FUNDAMENTALS
002671,20260331,20260430,20260430,20260430,002671_fin.csv,REAL_FUNDAMENTALS
002672,20260331,20260428,20260428,20260428,002672_fin.csv,REAL_FUNDAMENTALS
002673,20260331,20260424,20260424,20260424,002673_fin.csv,REAL_FUNDAMENTALS
002674,20260331,20260428,20260428,20260428,002674_fin.csv,REAL_FUNDAMENTALS
002675,20260331,20260428,20260428,20260428,002675_fin.csv,REAL_FUNDAMENTALS
002676,20260331,20260425,20260425,20260425,002676_fin.csv,REAL_FUNDAMENTALS
002677,20260331,20260430,20260430,20260430,002677_fin.csv,REAL_FUNDAMENTALS
002678,20260331,20260430,20260430,20260430,002678_fin.csv,REAL_FUNDAMENTALS
002679,20260331,20260429,20260429,20260429,002679_fin.csv,REAL_FUNDAMENTALS
002681,20260331,20260429,20260429,20260429,002681_fin.csv,REAL_FUNDAMENTALS
002682,20260331,20260430,20260430,20260430,002682_fin.csv,REAL_FUNDAMENTALS
002683,20260331,20260424,20260424,20260424,002683_fin.csv,REAL_FUNDAMENTALS
002685,20260331,20260429,20260429,20260429,002685_fin.csv,REAL_FUNDAMENTALS
002686,20260331,20260424,20260424,20260424,002686_fin.csv,REAL_FUNDAMENTALS
002687,20260331,20260429,20260429,20260429,002687_fin.csv,REAL_FUNDAMENTALS
002688,20260331,20260429,20260429,20260429,002688_fin.csv,REAL_FUNDAMENTALS
002689,20260331,20260429,20260429,20260429,002689_fin.csv,REAL_FUNDAMENTALS
002690,20260331,20260425,20260425,20260425,002690_fin.csv,REAL_FUNDAMENTALS
002691,20260331,20260429,20260429,20260429,002691_fin.csv,REAL_FUNDAMENTALS
002692,20260331,20260430,20260430,20260430,002692_fin.csv,REAL_FUNDAMENTALS
002693,20260331,20260429,20260429,20260429,002693_fin.csv,REAL_FUNDAMENTALS
002694,20260331,20260429,20260429,20260429,002694_fin.csv,REAL_FUNDAMENTALS
002695,20260331,20260425,20260425,20260425,002695_fin.csv,REAL_FUNDAMENTALS
002696,20260331,20260428,20260428,20260428,002696_fin.csv,REAL_FUNDAMENTALS
002697,20260331,20260428,20260428,20260428,002697_fin.csv,REAL_FUNDAMENTALS
002698,20260331,20260428,20260428,20260428,002698_fin.csv,REAL_FUNDAMENTALS
002700,20260331,20260425,20260425,20260425,002700_fin.csv,REAL_FUNDAMENTALS
002701,20260331,20260429,20260429,20260429,002701_fin.csv,REAL_FUNDAMENTALS
002702,20260331,20260428,20260428,20260428,002702_fin.csv,REAL_FUNDAMENTALS
002703,20260331,20260427,20260427,20260427,002703_fin.csv,REAL_FUNDAMENTALS
002705,20260331,20260429,20260429,20260429,002705_fin.csv,REAL_FUNDAMENTALS
002706,20260331,20260425,20260425,20260425,002706_fin.csv,REAL_FUNDAMENTALS
002707,20260331,20260427,20260427,20260427,002707_fin.csv,REAL_FUNDAMENTALS
002708,20260331,20260429,20260429,20260429,002708_fin.csv,REAL_FUNDAMENTALS
002709,20260331,20260428,20260428,20260428,002709_fin.csv,REAL_FUNDAMENTALS
002712,20260331,20260424,20260424,20260424,002712_fin.csv,REAL_FUNDAMENTALS
002713,20260331,20260428,20260428,20260428,002713_fin.csv,REAL_FUNDAMENTALS
002714,20260331,20260422,20260422,20260422,002714_fin.csv,REAL_FUNDAMENTALS
002715,20260331,20260429,20260429,20260429,002715_fin.csv,REAL_FUNDAMENTALS
002716,20260331,20260428,20260428,20260428,002716_fin.csv,REAL_FUNDAMENTALS
002717,20260331,20260429,20260429,20260429,002717_fin.csv,REAL_FUNDAMENTALS
002718,20260331,20260424,20260424,20260424,002718_fin.csv,REAL_FUNDAMENTALS
002719,20260331,20260428,20260428,20260428,002719_fin.csv,REAL_FUNDAMENTALS
002721,20260331,20260430,20260430,20260430,002721_fin.csv,REAL_FUNDAMENTALS
002722,20260331,20260421,20260421,20260421,002722_fin.csv,REAL_FUNDAMENTALS
002723,20260331,20260430,20260430,20260430,002723_fin.csv,REAL_FUNDAMENTALS
002724,20260331,20260429,20260429,20260429,002724_fin.csv,REAL_FUNDAMENTALS
002725,20260331,20260430,20260430,20260430,002725_fin.csv,REAL_FUNDAMENTALS
002726,20260331,20260429,20260429,20260429,002726_fin.csv,REAL_FUNDAMENTALS
002727,20260331,20260429,20260429,20260429,002727_fin.csv,REAL_FUNDAMENTALS
002728,20260331,20260428,20260428,20260428,002728_fin.csv,REAL_FUNDAMENTALS
002729,20260331,20260428,20260428,20260428,002729_fin.csv,REAL_FUNDAMENTALS
002730,20260331,20260428,20260428,20260428,002730_fin.csv,REAL_FUNDAMENTALS
002732,20260331,20260430,20260430,20260430,002732_fin.csv,REAL_FUNDAMENTALS
002733,20260331,20260424,20260424,20260424,002733_fin.csv,REAL_FUNDAMENTALS
002734,20260331,20260424,20260424,20260424,002734_fin.csv,REAL_FUNDAMENTALS
002735,20260331,20260422,20260422,20260422,002735_fin.csv,REAL_FUNDAMENTALS
002736,20260331,20260430,20260430,20260430,002736_fin.csv,REAL_FUNDAMENTALS
002737,20260331,20260430,20260430,20260430,002737_fin.csv,REAL_FUNDAMENTALS
002738,20260331,20260430,20260430,20260430,002738_fin.csv,REAL_FUNDAMENTALS
002739,20260331,20260427,20260427,20260427,002739_fin.csv,REAL_FUNDAMENTALS
002741,20260331,20260415,20260415,20260415,002741_fin.csv,REAL_FUNDAMENTALS
002742,20260331,20260425,20260425,20260425,002742_fin.csv,REAL_FUNDAMENTALS
002743,20260331,20260430,20260430,20260430,002743_fin.csv,REAL_FUNDAMENTALS
002745,20260331,20260428,20260428,20260428,002745_fin.csv,REAL_FUNDAMENTALS
002746,20260331,20260428,20260428,20260428,002746_fin.csv,REAL_FUNDAMENTALS
002747,20260331,20260430,20260430,20260430,002747_fin.csv,REAL_FUNDAMENTALS
002748,20260331,20260429,20260429,20260429,002748_fin.csv,REAL_FUNDAMENTALS
002749,20260331,20260418,20260418,20260418,002749_fin.csv,REAL_FUNDAMENTALS
002752,20260331,20260421,20260421,20260421,002752_fin.csv,REAL_FUNDAMENTALS
002753,20260331,20260429,20260429,20260429,002753_fin.csv,REAL_FUNDAMENTALS
002755,20260331,20260429,20260429,20260429,002755_fin.csv,REAL_FUNDAMENTALS
002756,20260331,20260428,20260428,20260428,002756_fin.csv,REAL_FUNDAMENTALS
002757,20260331,20260425,20260425,20260425,002757_fin.csv,REAL_FUNDAMENTALS
002758,20260331,20260425,20260425,20260425,002758_fin.csv,REAL_FUNDAMENTALS
002759,20260331,20260429,20260429,20260429,002759_fin.csv,REAL_FUNDAMENTALS
002760,20260331,20260428,20260428,20260428,002760_fin.csv,REAL_FUNDAMENTALS
002761,20260331,20260429,20260429,20260429,002761_fin.csv,REAL_FUNDAMENTALS
002762,20260331,20260427,20260427,20260427,002762_fin.csv,REAL_FUNDAMENTALS
002763,20260331,20260430,20260430,20260430,002763_fin.csv,REAL_FUNDAMENTALS
002765,20260331,20260429,20260429,20260429,002765_fin.csv,REAL_FUNDAMENTALS
002766,20260331,20260428,20260428,20260428,002766_fin.csv,REAL_FUNDAMENTALS
002767,20260331,20260424,20260424,20260424,002767_fin.csv,REAL_FUNDAMENTALS
002768,20260331,20260429,20260429,20260429,002768_fin.csv,REAL_FUNDAMENTALS
002769,20260331,20260427,20260427,20260427,002769_fin.csv,REAL_FUNDAMENTALS
002771,20260331,20260429,20260429,20260429,002771_fin.csv,REAL_FUNDAMENTALS
002772,20260331,20260422,20260422,20260422,002772_fin.csv,REAL_FUNDAMENTALS
002773,20260331,20260423,20260423,20260423,002773_fin.csv,REAL_FUNDAMENTALS
002774,20260331,20260428,20260428,20260428,002774_fin.csv,REAL_FUNDAMENTALS
002775,20260331,20260428,20260428,20260428,002775_fin.csv,REAL_FUNDAMENTALS
002777,20260331,20260428,20260428,20260428,002777_fin.csv,REAL_FUNDAMENTALS
002778,20260331,20260428,20260428,20260428,002778_fin.csv,REAL_FUNDAMENTALS
002779,20260331,20260430,20260430,20260430,002779_fin.csv,REAL_FUNDAMENTALS
002780,20260331,20260429,20260429,20260429,002780_fin.csv,REAL_FUNDAMENTALS
002782,20260331,20260428,20260428,20260428,002782_fin.csv,REAL_FUNDAMENTALS
002783,20260331,20260428,20260428,20260428,002783_fin.csv,REAL_FUNDAMENTALS
002785,20260331,20260430,20260430,20260430,002785_fin.csv,REAL_FUNDAMENTALS
002786,20260331,20260429,20260429,20260429,002786_fin.csv,REAL_FUNDAMENTALS
002787,20260331,20260421,20260421,20260421,002787_fin.csv,REAL_FUNDAMENTALS
002788,20260331,20260421,20260421,20260421,002788_fin.csv,REAL_FUNDAMENTALS
002789,20260331,20260429,20260429,20260429,002789_fin.csv,REAL_FUNDAMENTALS
002790,20260331,20260428,20260428,20260428,002790_fin.csv,REAL_FUNDAMENTALS
002791,20260331,20260429,20260429,20260429,002791_fin.csv,REAL_FUNDAMENTALS
002792,20260331,20260428,20260428,20260428,002792_fin.csv,REAL_FUNDAMENTALS
002793,20260331,20260423,20260423,20260423,002793_fin.csv,REAL_FUNDAMENTALS
002795,20260331,20260429,20260429,20260429,002795_fin.csv,REAL_FUNDAMENTALS
002796,20260331,20260427,20260427,20260427,002796_fin.csv,REAL_FUNDAMENTALS
002797,20260331,20260429,20260429,20260429,002797_fin.csv,REAL_FUNDAMENTALS
002798,20260331,20260429,20260429,20260429,002798_fin.csv,REAL_FUNDAMENTALS
002799,20260331,20260424,20260424,20260424,002799_fin.csv,REAL_FUNDAMENTALS
002800,20260331,20260422,20260422,20260422,002800_fin.csv,REAL_FUNDAMENTALS
002801,20260331,20260429,20260429,20260429,002801_fin.csv,REAL_FUNDAMENTALS
002802,20260331,20260425,20260425,20260425,002802_fin.csv,REAL_FUNDAMENTALS
002803,20260331,20260428,20260428,20260428,002803_fin.csv,REAL_FUNDAMENTALS
002805,20260331,20260429,20260429,20260429,002805_fin.csv,REAL_FUNDAMENTALS
002806,20260331,20260429,20260429,20260429,002806_fin.csv,REAL_FUNDAMENTALS
002807,20260331,20260429,20260429,20260429,002807_fin.csv,REAL_FUNDAMENTALS
002808,20260331,20260430,20260430,20260430,002808_fin.csv,REAL_FUNDAMENTALS
002809,20260331,20260427,20260427,20260427,002809_fin.csv,REAL_FUNDAMENTALS
002810,20260331,20260427,20260427,20260427,002810_fin.csv,REAL_FUNDAMENTALS
002811,20260331,20260428,20260428,20260428,002811_fin.csv,REAL_FUNDAMENTALS
002812,20260331,20260423,20260423,20260423,002812_fin.csv,REAL_FUNDAMENTALS
002813,20260331,20260429,20260429,20260429,002813_fin.csv,REAL_FUNDAMENTALS
002815,20260331,20260429,20260429,20260429,002815_fin.csv,REAL_FUNDAMENTALS
002816,20260331,20260430,20260430,20260430,002816_fin.csv,REAL_FUNDAMENTALS
002817,20260331,20260418,20260418,20260418,002817_fin.csv,REAL_FUNDAMENTALS
002818,20260331,20260429,20260429,20260429,002818_fin.csv,REAL_FUNDAMENTALS
002819,20260331,20260425,20260425,20260425,002819_fin.csv,REAL_FUNDAMENTALS
002820,20260331,20260429,20260429,20260429,002820_fin.csv,REAL_FUNDAMENTALS
002821,20260331,20260428,20260428,20260428,002821_fin.csv,REAL_FUNDAMENTALS
002822,20260331,20260430,20260430,20260430,002822_fin.csv,REAL_FUNDAMENTALS
002823,20260331,20260428,20260428,20260428,002823_fin.csv,REAL_FUNDAMENTALS
002824,20260331,20260430,20260430,20260430,002824_fin.csv,REAL_FUNDAMENTALS
002825,20260331,20260421,20260421,20260421,002825_fin.csv,REAL_FUNDAMENTALS
002826,20260331,20260428,20260428,20260428,002826_fin.csv,REAL_FUNDAMENTALS
002827,20260331,20260428,20260428,20260428,002827_fin.csv,REAL_FUNDAMENTALS
002828,20260331,20260430,20260430,20260430,002828_fin.csv,REAL_FUNDAMENTALS
002829,20260331,20260428,20260428,20260428,002829_fin.csv,REAL_FUNDAMENTALS
002830,20260331,20260428,20260428,20260428,002830_fin.csv,REAL_FUNDAMENTALS
002831,20260331,20260428,20260428,20260428,002831_fin.csv,REAL_FUNDAMENTALS
002832,20260331,20260429,20260429,20260429,002832_fin.csv,REAL_FUNDAMENTALS
002833,20260331,20260428,20260428,20260428,002833_fin.csv,REAL_FUNDAMENTALS
002835,20260331,20260424,20260424,20260424,002835_fin.csv,REAL_FUNDAMENTALS
002836,20260331,20260427,20260427,20260427,002836_fin.csv,REAL_FUNDAMENTALS
002837,20260331,20260421,20260421,20260421,002837_fin.csv,REAL_FUNDAMENTALS
002838,20260331,20260428,20260428,20260428,002838_fin.csv,REAL_FUNDAMENTALS
002839,20260331,20260430,20260430,20260430,002839_fin.csv,REAL_FUNDAMENTALS
002840,20260331,20260430,20260430,20260430,002840_fin.csv,REAL_FUNDAMENTALS
002841,20260331,20260423,20260423,20260423,002841_fin.csv,REAL_FUNDAMENTALS
002842,20260331,20260429,20260429,20260429,002842_fin.csv,REAL_FUNDAMENTALS
002843,20260331,20260425,20260425,20260425,002843_fin.csv,REAL_FUNDAMENTALS
002845,20260331,20260427,20260427,20260427,002845_fin.csv,REAL_FUNDAMENTALS
002846,20260331,20260422,20260422,20260422,002846_fin.csv,REAL_FUNDAMENTALS
002847,20260331,20260429,20260429,20260429,002847_fin.csv,REAL_FUNDAMENTALS
002848,20260331,20260421,20260421,20260421,002848_fin.csv,REAL_FUNDAMENTALS
002849,20260331,20260428,20260428,20260428,002849_fin.csv,REAL_FUNDAMENTALS
002850,20260331,20260428,20260428,20260428,002850_fin.csv,REAL_FUNDAMENTALS
002851,20260331,20260429,20260429,20260429,002851_fin.csv,REAL_FUNDAMENTALS
002852,20260331,20260428,20260428,20260428,002852_fin.csv,REAL_FUNDAMENTALS
002853,20260331,20260429,20260429,20260429,002853_fin.csv,REAL_FUNDAMENTALS
002855,20260331,20260425,20260425,20260425,002855_fin.csv,REAL_FUNDAMENTALS
002856,20260331,20260429,20260429,20260429,002856_fin.csv,REAL_FUNDAMENTALS
002857,20260331,20260429,20260429,20260429,002857_fin.csv,REAL_FUNDAMENTALS
002858,20260331,20260429,20260429,20260429,002858_fin.csv,REAL_FUNDAMENTALS
002859,20260331,20260428,20260428,20260428,002859_fin.csv,REAL_FUNDAMENTALS
002860,20260331,20260428,20260428,20260428,002860_fin.csv,REAL_FUNDAMENTALS
002861,20260331,20260425,20260425,20260425,002861_fin.csv,REAL_FUNDAMENTALS
002862,20260331,20260425,20260425,20260425,002862_fin.csv,REAL_FUNDAMENTALS
002863,20260331,20260429,20260429,20260429,002863_fin.csv,REAL_FUNDAMENTALS
002864,20260331,20260428,20260428,20260428,002864_fin.csv,REAL_FUNDAMENTALS
002865,20260331,20260410,20260410,20260410,002865_fin.csv,REAL_FUNDAMENTALS
002866,20260331,20260430,20260430,20260430,002866_fin.csv,REAL_FUNDAMENTALS
002867,20260331,20260429,20260429,20260429,002867_fin.csv,REAL_FUNDAMENTALS
002868,20260331,20260415,20260415,20260415,002868_fin.csv,REAL_FUNDAMENTALS
002869,20260331,20260428,20260428,20260428,002869_fin.csv,REAL_FUNDAMENTALS
002870,20260331,20260428,20260428,20260428,002870_fin.csv,REAL_FUNDAMENTALS
002871,20260331,20260429,20260429,20260429,002871_fin.csv,REAL_FUNDAMENTALS
